id,intended_urgency,intended_emotion,evaluated_urgency,evaluated_emotion,urgency_changed,emotion_changed,any_changed
3595,Medium,High,High,High,True,False,True
3596,Medium,High,High,High,True,False,True
3597,Medium,High,High,High,True,False,True
3598,Medium,High,High,High,True,False,True
3599,Medium,High,High,High,True,False,True
3600,Medium,High,High,High,True,False,True
3601,Medium,High,High,High,True,False,True
3603,Medium,High,High,High,True,False,True
3604,Medium,High,High,High,True,False,True
3605,Medium,High,High,High,True,False,True
3606,Medium,High,High,High,True,False,True
3607,Medium,High,High,High,True,False,True
3608,Medium,High,High,High,True,False,True
3609,Medium,High,High,High,True,False,True
3610,Medium,High,High,High,True,False,True
3611,Medium,High,High,High,True,False,True
3612,Medium,High,High,High,True,False,True
3613,Medium,High,High,High,True,False,True
3614,Medium,High,High,High,True,False,True
3615,Medium,High,High,High,True,False,True
3616,Medium,High,High,High,True,False,True
3617,Medium,High,High,High,True,False,True
3618,Medium,High,Low,High,True,False,True
3619,Medium,High,High,High,True,False,True
3620,Medium,High,High,High,True,False,True
3621,Medium,High,High,High,True,False,True
3623,Medium,High,High,High,True,False,True
3624,Medium,High,High,High,True,False,True
3625,Medium,High,High,High,True,False,True
3626,Medium,High,High,High,True,False,True
3627,Medium,High,High,High,True,False,True
3628,Medium,High,High,High,True,False,True
3629,Medium,High,High,High,True,False,True
3630,Medium,High,High,High,True,False,True
3631,Medium,High,High,High,True,False,True
3632,Medium,High,High,High,True,False,True
3633,Medium,High,High,High,True,False,True
3634,Medium,High,High,High,True,False,True
3635,Medium,High,High,High,True,False,True
3636,Medium,High,High,High,True,False,True
3637,Medium,High,High,High,True,False,True
3638,Medium,High,High,High,True,False,True
3639,Medium,High,High,High,True,False,True
3640,Medium,High,High,High,True,False,True
3641,Medium,High,High,High,True,False,True
3642,Medium,High,High,High,True,False,True
3643,Medium,High,High,High,True,False,True
3644,Medium,High,High,High,True,False,True
3645,Medium,High,High,High,True,False,True
3646,Medium,High,High,High,True,False,True
3647,Medium,High,High,High,True,False,True
3648,Medium,High,High,High,True,False,True
3650,Medium,High,High,High,True,False,True
3651,Medium,High,High,High,True,False,True
3652,Medium,High,High,High,True,False,True
3653,Medium,High,High,High,True,False,True
3654,Medium,High,High,Medium,True,True,True
3655,Medium,High,High,High,True,False,True
3656,Medium,High,High,High,True,False,True
3657,Medium,High,High,High,True,False,True
3658,Medium,High,High,High,True,False,True
3659,Medium,High,High,High,True,False,True
3660,Medium,High,High,High,True,False,True
3661,Medium,High,High,High,True,False,True
3662,Medium,High,High,High,True,False,True
3663,Medium,High,High,High,True,False,True
3664,Medium,High,High,High,True,False,True
3665,Medium,High,High,High,True,False,True
3666,Medium,High,High,High,True,False,True
3667,Medium,High,High,High,True,False,True
3668,Medium,High,High,High,True,False,True
3669,Medium,High,Medium,Medium,False,True,True
3670,Medium,High,High,High,True,False,True
3671,Medium,High,High,Medium,True,True,True
3673,Medium,High,High,High,True,False,True
3674,Medium,High,High,High,True,False,True
3675,Medium,High,High,High,True,False,True
3676,Medium,High,High,High,True,False,True
3677,Medium,High,High,High,True,False,True
3678,Medium,High,High,High,True,False,True
3679,Medium,High,High,High,True,False,True
3680,Medium,High,Medium,Medium,False,True,True
3681,Medium,High,High,High,True,False,True
3682,Medium,High,High,High,True,False,True
3683,Medium,High,High,High,True,False,True
3684,Medium,High,High,High,True,False,True
3685,Medium,High,High,High,True,False,True
3686,Medium,High,High,High,True,False,True
3687,Medium,High,High,High,True,False,True
3688,Medium,High,High,High,True,False,True
3689,Medium,High,High,High,True,False,True
3690,Medium,High,High,High,True,False,True
3691,Medium,High,High,High,True,False,True
3692,Medium,High,High,High,True,False,True
3693,Medium,High,High,High,True,False,True
3694,Medium,High,High,High,True,False,True
3695,Medium,High,High,High,True,False,True
3696,Medium,High,High,High,True,False,True
3697,Medium,High,High,High,True,False,True
3698,Medium,High,High,High,True,False,True
3699,Medium,High,High,High,True,False,True
3700,Medium,High,High,High,True,False,True
3701,Medium,High,High,Medium,True,True,True
3702,Medium,High,High,High,True,False,True
3703,Medium,High,High,High,True,False,True
3704,Medium,High,High,High,True,False,True
3705,Medium,High,High,High,True,False,True
3706,Medium,High,High,High,True,False,True
3707,Medium,High,High,High,True,False,True
3708,Medium,High,High,High,True,False,True
3709,Medium,High,High,High,True,False,True
3710,Medium,High,High,High,True,False,True
3711,Medium,High,High,High,True,False,True
3712,Medium,High,High,High,True,False,True
3713,Medium,High,High,High,True,False,True
3714,Medium,High,High,High,True,False,True
3715,Medium,High,High,High,True,False,True
3716,Medium,High,High,High,True,False,True
3717,Medium,High,High,High,True,False,True
3719,Medium,High,High,High,True,False,True
3720,Medium,High,High,High,True,False,True
3721,Medium,High,High,High,True,False,True
3722,Medium,High,High,High,True,False,True
3723,Medium,High,High,High,True,False,True
3724,Medium,High,High,High,True,False,True
3725,Medium,High,High,High,True,False,True
3726,Medium,High,High,High,True,False,True
3727,Medium,High,High,High,True,False,True
3728,Medium,High,High,High,True,False,True
3729,Medium,High,High,High,True,False,True
3730,Medium,High,High,High,True,False,True
3731,Medium,High,High,High,True,False,True
3732,Medium,High,High,High,True,False,True
3733,Medium,High,High,High,True,False,True
3734,Medium,High,High,High,True,False,True
3735,Medium,High,High,High,True,False,True
3736,Medium,High,Medium,Medium,False,True,True
3737,Medium,High,High,High,True,False,True
3738,Medium,High,High,High,True,False,True
3739,Medium,High,High,High,True,False,True
3740,Medium,High,High,High,True,False,True
3741,Medium,High,High,High,True,False,True
3742,Medium,High,High,High,True,False,True
3743,Medium,High,High,High,True,False,True
3744,Medium,High,High,High,True,False,True
3745,Medium,High,High,High,True,False,True
3746,Medium,High,High,High,True,False,True
3747,Medium,High,High,High,True,False,True
3749,Medium,High,High,High,True,False,True
3750,Medium,High,High,High,True,False,True
3751,High,Low,High,High,False,True,True
3752,High,Low,High,High,False,True,True
3753,High,Low,High,Medium,False,True,True
3755,High,Low,High,Medium,False,True,True
3756,High,Low,High,Medium,False,True,True
3758,High,Low,High,Medium,False,True,True
3759,High,Low,High,High,False,True,True
3760,High,Low,High,Medium,False,True,True
3761,High,Low,Low,Low,True,False,True
3762,High,Low,High,Medium,False,True,True
3763,High,Low,High,Medium,False,True,True
3764,High,Low,High,Medium,False,True,True
3765,High,Low,High,Medium,False,True,True
3766,High,Low,Medium,Medium,True,True,True
3767,High,Low,High,High,False,True,True
3768,High,Low,High,High,False,True,True
3769,High,Low,High,Medium,False,True,True
3770,High,Low,High,Medium,False,True,True
3771,High,Low,High,Medium,False,True,True
3772,High,Low,Medium,Low,True,False,True
3773,High,Low,Medium,Medium,True,True,True
3774,High,Low,High,Medium,False,True,True
3775,High,Low,High,Medium,False,True,True
3776,High,Low,High,Medium,False,True,True
3777,High,Low,High,Medium,False,True,True
3778,High,Low,High,Medium,False,True,True
3779,High,Low,Medium,Medium,True,True,True
3780,High,Low,High,Medium,False,True,True
3781,High,Low,High,Medium,False,True,True
3782,High,Low,High,Medium,False,True,True
3783,High,Low,High,High,False,True,True
3784,High,Low,High,High,False,True,True
3785,High,Low,High,Medium,False,True,True
3786,High,Low,High,Medium,False,True,True
3787,High,Low,High,High,False,True,True
3788,High,Low,High,Medium,False,True,True
3789,High,Low,Medium,Medium,True,True,True
3790,High,Low,Medium,Medium,True,True,True
3791,High,Low,High,Medium,False,True,True
3792,High,Low,High,High,False,True,True
3793,High,Low,High,Medium,False,True,True
3794,High,Low,High,High,False,True,True
3795,High,Low,High,High,False,True,True
3796,High,Low,High,High,False,True,True
3797,High,Low,High,Medium,False,True,True
3798,High,Low,High,High,False,True,True
3799,High,Low,High,High,False,True,True
3800,High,Low,High,High,False,True,True
3801,High,Low,High,High,False,True,True
3802,High,Low,High,Medium,False,True,True
3803,High,Low,Medium,Medium,True,True,True
3804,High,Low,High,High,False,True,True
3805,High,Low,High,High,False,True,True
3806,High,Low,High,Medium,False,True,True
3807,High,Low,High,High,False,True,True
3808,High,Low,High,Medium,False,True,True
3809,High,Low,High,High,False,True,True
3810,High,Low,High,High,False,True,True
3811,High,Low,High,Medium,False,True,True
3812,High,Low,High,Medium,False,True,True
3813,High,Low,Medium,Low,True,False,True
3814,High,Low,High,Medium,False,True,True
3815,High,Low,High,Medium,False,True,True
3816,High,Low,High,Medium,False,True,True
3817,High,Low,Medium,Low,True,False,True
3818,High,Low,High,Medium,False,True,True
3819,High,Low,High,Medium,False,True,True
3820,High,Low,High,Medium,False,True,True
3821,High,Low,High,Medium,False,True,True
3822,High,Low,High,Medium,False,True,True
3823,High,Low,High,Medium,False,True,True
3824,High,Low,High,Medium,False,True,True
3825,High,Low,High,Medium,False,True,True
3826,High,Low,High,High,False,True,True
3827,High,Low,High,Medium,False,True,True
3828,High,Low,High,High,False,True,True
3829,High,Low,High,Medium,False,True,True
3830,High,Low,High,Medium,False,True,True
3831,High,Low,High,Medium,False,True,True
3832,High,Low,High,Medium,False,True,True
3833,High,Low,High,Medium,False,True,True
3834,High,Low,High,Medium,False,True,True
3835,High,Low,Medium,Low,True,False,True
3836,High,Low,High,Medium,False,True,True
3837,High,Low,High,Medium,False,True,True
3838,High,Low,High,Medium,False,True,True
3839,High,Low,High,Medium,False,True,True
3840,High,Low,High,Medium,False,True,True
3841,High,Low,Medium,Medium,True,True,True
3842,High,Low,High,Medium,False,True,True
3843,High,Low,High,Medium,False,True,True
3844,High,Low,High,Medium,False,True,True
3845,High,Low,High,Medium,False,True,True
3846,High,Low,High,Medium,False,True,True
3847,High,Low,Medium,Low,True,False,True
3848,High,Low,High,High,False,True,True
3849,High,Low,High,Medium,False,True,True
3850,High,Low,High,Medium,False,True,True
3851,High,Low,High,Medium,False,True,True
3852,High,Low,High,Medium,False,True,True
3853,High,Low,High,Medium,False,True,True
3854,High,Low,High,Medium,False,True,True
3855,High,Low,High,Medium,False,True,True
3856,High,Low,High,Medium,False,True,True
3857,High,Low,High,Medium,False,True,True
3858,High,Low,Medium,Low,True,False,True
3859,High,Low,High,Medium,False,True,True
3860,High,Low,High,Medium,False,True,True
3861,High,Low,High,Medium,False,True,True
3862,High,Low,High,High,False,True,True
3863,High,Low,High,Medium,False,True,True
3864,High,Low,Medium,Medium,True,True,True
3866,High,Low,High,Medium,False,True,True
3867,High,Low,High,Medium,False,True,True
3868,High,Low,High,Medium,False,True,True
3869,High,Low,Medium,Medium,True,True,True
3870,High,Low,High,Medium,False,True,True
3871,High,Low,High,Medium,False,True,True
3872,High,Low,High,Medium,False,True,True
3873,High,Low,High,Medium,False,True,True
3874,High,Low,High,Medium,False,True,True
3875,High,Low,High,High,False,True,True
3876,High,Low,High,Medium,False,True,True
3877,High,Low,High,Medium,False,True,True
3878,High,Low,High,Medium,False,True,True
3879,High,Low,High,Medium,False,True,True
3880,High,Low,Medium,Medium,True,True,True
3881,High,Low,High,Medium,False,True,True
3882,High,Low,High,Medium,False,True,True
3883,High,Low,High,Medium,False,True,True
3884,High,Low,High,Medium,False,True,True
3885,High,Low,High,Medium,False,True,True
3886,High,Low,High,Medium,False,True,True
3887,High,Low,High,High,False,True,True
3888,High,Low,High,High,False,True,True
3889,High,Low,High,Medium,False,True,True
3890,High,Low,High,Medium,False,True,True
3891,High,Low,High,Medium,False,True,True
3892,High,Low,High,Medium,False,True,True
3893,High,Low,High,Medium,False,True,True
3894,High,Low,High,Medium,False,True,True
3895,High,Low,High,Medium,False,True,True
3896,High,Low,High,High,False,True,True
3897,High,Low,High,Medium,False,True,True
3898,High,Low,High,Medium,False,True,True
3899,High,Low,High,Medium,False,True,True
3900,High,Low,High,Medium,False,True,True
3901,High,Low,High,Medium,False,True,True
3902,High,Low,High,Medium,False,True,True
3903,High,Low,High,Medium,False,True,True
3904,High,Low,High,Medium,False,True,True
3905,High,Low,High,Medium,False,True,True
3906,High,Low,High,High,False,True,True
3907,High,Low,High,Medium,False,True,True
3908,High,Low,High,High,False,True,True
3909,High,Low,High,Medium,False,True,True
3910,High,Low,High,Medium,False,True,True
3911,High,Low,High,High,False,True,True
3912,High,Low,High,Medium,False,True,True
3913,High,Low,High,High,False,True,True
3914,High,Low,High,Medium,False,True,True
3915,High,Low,High,Medium,False,True,True
3916,High,Low,High,High,False,True,True
3917,High,Low,Medium,Medium,True,True,True
3918,High,Low,High,Medium,False,True,True
3919,High,Low,High,High,False,True,True
3920,High,Low,High,High,False,True,True
3921,High,Low,High,Medium,False,True,True
3922,High,Low,High,High,False,True,True
3923,High,Low,High,High,False,True,True
3924,High,Low,High,Medium,False,True,True
3925,High,Low,High,Medium,False,True,True
3926,High,Low,High,High,False,True,True
3927,High,Low,High,High,False,True,True
3928,High,Low,High,Medium,False,True,True
3929,High,Low,High,Medium,False,True,True
3930,High,Low,High,Medium,False,True,True
3931,High,Low,High,Medium,False,True,True
3932,High,Low,High,Medium,False,True,True
3933,High,Low,High,Medium,False,True,True
3934,High,Low,High,Medium,False,True,True
3935,High,Low,Medium,Low,True,False,True
3936,High,Low,High,Medium,False,True,True
3937,High,Low,Medium,Low,True,False,True
3938,High,Low,High,Medium,False,True,True
3939,High,Low,High,Medium,False,True,True
3940,High,Low,High,High,False,True,True
3941,High,Low,Medium,Low,True,False,True
3942,High,Low,High,Medium,False,True,True
3943,High,Low,High,High,False,True,True
3944,High,Low,High,Medium,False,True,True
3945,High,Low,High,Medium,False,True,True
3946,High,Low,High,Medium,False,True,True
3947,High,Low,High,Medium,False,True,True
3948,High,Low,Medium,Low,True,False,True
3949,High,Low,High,High,False,True,True
3950,High,Low,High,High,False,True,True
3951,High,Low,Medium,Low,True,False,True
3952,High,Low,High,Medium,False,True,True
3953,High,Low,High,Medium,False,True,True
3955,High,Low,High,Medium,False,True,True
3956,High,Low,Medium,Medium,True,True,True
3957,High,Low,High,High,False,True,True
3958,High,Low,High,High,False,True,True
3959,High,Low,High,Medium,False,True,True
3960,High,Low,High,Medium,False,True,True
3961,High,Low,High,High,False,True,True
3962,High,Low,High,High,False,True,True
3963,High,Low,High,Medium,False,True,True
3964,High,Low,High,Medium,False,True,True
3965,High,Low,High,High,False,True,True
3966,High,Low,High,Medium,False,True,True
3967,High,Low,High,High,False,True,True
3968,High,Low,High,Medium,False,True,True
3969,High,Low,High,Medium,False,True,True
3970,High,Low,High,Medium,False,True,True
3971,High,Low,High,Medium,False,True,True
3972,High,Low,High,Medium,False,True,True
3973,High,Low,High,Medium,False,True,True
3974,High,Low,High,Medium,False,True,True
3975,High,Low,High,Medium,False,True,True
3976,High,Low,High,High,False,True,True
3977,High,Low,High,High,False,True,True
3978,High,Low,High,Medium,False,True,True
3979,High,Low,High,Medium,False,True,True
3980,High,Low,High,Medium,False,True,True
3981,High,Low,High,High,False,True,True
3982,High,Low,High,High,False,True,True
3983,High,Low,High,High,False,True,True
3984,High,Low,High,Medium,False,True,True
3985,High,Low,High,Medium,False,True,True
3986,High,Low,Medium,Medium,True,True,True
3987,High,Low,High,Medium,False,True,True
3988,High,Low,High,Medium,False,True,True
3989,High,Low,High,Medium,False,True,True
3990,High,Low,High,High,False,True,True
3991,High,Low,Medium,Medium,True,True,True
3992,High,Low,High,High,False,True,True
3993,High,Low,High,Medium,False,True,True
3994,High,Low,High,Medium,False,True,True
3995,High,Low,High,Medium,False,True,True
3996,High,Low,High,Medium,False,True,True
3997,High,Low,High,Medium,False,True,True
3998,High,Low,High,Medium,False,True,True
3999,High,Low,High,High,False,True,True
4000,High,Low,Medium,Medium,True,True,True
4001,High,Low,High,High,False,True,True
4002,High,Low,High,High,False,True,True
4003,High,Low,High,High,False,True,True
4004,High,Low,High,Medium,False,True,True
4005,High,Low,High,High,False,True,True
4006,High,Low,High,Medium,False,True,True
4007,High,Low,High,High,False,True,True
4008,High,Low,High,Medium,False,True,True
4009,High,Low,Medium,Medium,True,True,True
4010,High,Low,High,Medium,False,True,True
4012,High,Low,High,Medium,False,True,True
4013,High,Low,Medium,Low,True,False,True
4015,High,Low,High,Medium,False,True,True
4016,High,Low,High,Medium,False,True,True
4017,High,Low,High,Medium,False,True,True
4018,High,Low,High,Medium,False,True,True
4019,High,Low,High,High,False,True,True
4020,High,Low,High,High,False,True,True
4021,High,Low,High,Medium,False,True,True
4022,High,Low,High,Medium,False,True,True
4023,High,Low,High,High,False,True,True
4024,High,Low,High,High,False,True,True
4025,High,Low,High,High,False,True,True
4026,High,Low,High,Medium,False,True,True
4027,High,Low,High,High,False,True,True
4028,High,Low,High,Medium,False,True,True
4029,High,Low,High,High,False,True,True
4030,High,Low,High,Medium,False,True,True
4031,High,Low,High,Medium,False,True,True
4032,High,Low,High,High,False,True,True
4033,High,Low,High,Medium,False,True,True
4034,High,Low,High,High,False,True,True
4035,High,Low,High,Medium,False,True,True
4036,High,Low,High,High,False,True,True
4037,High,Low,High,High,False,True,True
4038,High,Low,High,Medium,False,True,True
4039,High,Low,High,High,False,True,True
4040,High,Low,Medium,Medium,True,True,True
4041,High,Low,High,High,False,True,True
4042,High,Low,Medium,Medium,True,True,True
4043,High,Low,High,High,False,True,True
4044,High,Low,High,Medium,False,True,True
4045,High,Low,High,Medium,False,True,True
4046,High,Low,High,High,False,True,True
4047,High,Low,High,High,False,True,True
4048,High,Low,High,Medium,False,True,True
4049,High,Low,High,Medium,False,True,True
4050,High,Low,High,High,False,True,True
4051,High,Low,High,Medium,False,True,True
4052,High,Low,High,Medium,False,True,True
4053,High,Low,High,Medium,False,True,True
4054,High,Low,Medium,Low,True,False,True
4055,High,Low,High,High,False,True,True
4056,High,Low,High,High,False,True,True
4057,High,Low,High,Medium,False,True,True
4058,High,Low,High,Medium,False,True,True
4059,High,Low,High,Medium,False,True,True
4060,High,Low,High,High,False,True,True
4061,High,Low,High,Medium,False,True,True
4062,High,Low,High,High,False,True,True
4063,High,Low,High,Medium,False,True,True
4064,High,Low,High,Medium,False,True,True
4065,High,Low,High,High,False,True,True
4066,High,Low,High,Medium,False,True,True
4067,High,Low,High,High,False,True,True
4068,High,Low,High,Medium,False,True,True
4069,High,Low,Medium,Medium,True,True,True
4070,High,Low,High,Medium,False,True,True
4071,High,Low,High,Medium,False,True,True
4072,High,Low,High,High,False,True,True
4073,High,Low,High,High,False,True,True
4074,High,Low,High,High,False,True,True
4075,High,Low,High,Medium,False,True,True
4076,High,Low,High,High,False,True,True
4077,High,Low,High,Medium,False,True,True
4078,High,Low,High,Medium,False,True,True
4079,High,Low,High,Medium,False,True,True
4080,High,Low,High,Medium,False,True,True
4081,High,Low,High,Medium,False,True,True
4082,High,Low,High,Medium,False,True,True
4084,High,Low,High,High,False,True,True
4085,High,Low,High,Medium,False,True,True
4086,High,Low,High,High,False,True,True
4087,High,Low,High,Medium,False,True,True
4089,High,Low,High,High,False,True,True
4090,High,Low,Medium,Medium,True,True,True
4092,High,Low,High,Medium,False,True,True
4094,High,Low,High,Medium,False,True,True
4096,High,Low,High,Medium,False,True,True
4097,High,Low,High,Medium,False,True,True
4098,High,Low,High,Medium,False,True,True
4099,High,Low,Medium,Low,True,False,True
4100,High,Low,High,Medium,False,True,True
4101,High,Low,High,Medium,False,True,True
4102,High,Low,High,High,False,True,True
4103,High,Low,Medium,Low,True,False,True
4104,High,Low,High,Medium,False,True,True
4105,High,Low,High,Medium,False,True,True
4106,High,Low,High,Medium,False,True,True
4108,High,Low,High,High,False,True,True
4109,High,Low,High,Medium,False,True,True
4111,High,Low,Medium,Low,True,False,True
4112,High,Low,High,High,False,True,True
4113,High,Low,High,Medium,False,True,True
4114,High,Low,High,Medium,False,True,True
4115,High,Low,High,Medium,False,True,True
4116,High,Low,High,Medium,False,True,True
4117,High,Low,High,Medium,False,True,True
4118,High,Low,High,Medium,False,True,True
4119,High,Low,High,Medium,False,True,True
4120,High,Low,High,Medium,False,True,True
4121,High,Low,High,Medium,False,True,True
4123,High,Low,Medium,Medium,True,True,True
4124,High,Low,High,Medium,False,True,True
4125,High,Low,High,Medium,False,True,True
4126,High,Low,High,High,False,True,True
4127,High,Low,High,High,False,True,True
4128,High,Low,High,Medium,False,True,True
4129,High,Low,High,High,False,True,True
4130,High,Low,High,Medium,False,True,True
4131,High,Low,High,Medium,False,True,True
4132,High,Low,High,Medium,False,True,True
4133,High,Low,High,Medium,False,True,True
4134,High,Low,High,Medium,False,True,True
4135,High,Low,High,Medium,False,True,True
4136,High,Low,Medium,Low,True,False,True
4137,High,Low,Medium,Low,True,False,True
4138,High,Low,High,Medium,False,True,True
4139,High,Low,High,Medium,False,True,True
4140,High,Low,Medium,Medium,True,True,True
4141,High,Low,High,Medium,False,True,True
4142,High,Low,High,High,False,True,True
4143,High,Low,High,Medium,False,True,True
4144,High,Low,High,Medium,False,True,True
4145,High,Low,High,Medium,False,True,True
4146,High,Low,High,Medium,False,True,True
4147,High,Low,High,Medium,False,True,True
4148,High,Low,High,High,False,True,True
4149,High,Low,High,Medium,False,True,True
4150,High,Low,High,Medium,False,True,True
4151,High,Low,High,Medium,False,True,True
4152,High,Low,High,Medium,False,True,True
4153,High,Low,Medium,Low,True,False,True
4154,High,Low,High,Medium,False,True,True
4156,High,Low,High,Medium,False,True,True
4158,High,Low,High,High,False,True,True
4160,High,Low,Medium,High,True,True,True
4161,High,Low,High,Medium,False,True,True
4162,High,Low,High,High,False,True,True
4163,High,Low,Medium,Low,True,False,True
4164,High,Low,Medium,Low,True,False,True
4165,High,Low,High,High,False,True,True
4166,High,Low,Medium,Low,True,False,True
4167,High,Low,High,Medium,False,True,True
4168,High,Medium,High,High,False,True,True
4169,High,Medium,High,High,False,True,True
4170,High,Medium,High,High,False,True,True
4171,High,Medium,High,High,False,True,True
4176,High,Medium,High,High,False,True,True
4179,High,Medium,Medium,Medium,True,False,True
4180,High,Medium,High,High,False,True,True
4184,High,Medium,High,High,False,True,True
4185,High,Medium,High,High,False,True,True
4186,High,Medium,High,High,False,True,True
4190,High,Medium,High,High,False,True,True
4191,High,Medium,High,High,False,True,True
4192,High,Medium,High,High,False,True,True
4194,High,Medium,High,High,False,True,True
4195,High,Medium,High,High,False,True,True
4196,High,Medium,High,High,False,True,True
4197,High,Medium,High,High,False,True,True
4198,High,Medium,High,High,False,True,True
4200,High,Medium,Medium,Medium,True,False,True
4202,High,Medium,High,High,False,True,True
4203,High,Medium,High,High,False,True,True
4206,High,Medium,High,High,False,True,True
4207,High,Medium,High,High,False,True,True
4208,High,Medium,High,High,False,True,True
4209,High,Medium,High,High,False,True,True
4210,High,Medium,High,High,False,True,True
4213,High,Medium,High,High,False,True,True
4214,High,Medium,High,High,False,True,True
4217,High,Medium,High,High,False,True,True
4219,High,Medium,High,High,False,True,True
4220,High,Medium,High,High,False,True,True
4222,High,Medium,High,High,False,True,True
4223,High,Medium,High,High,False,True,True
4224,High,Medium,High,High,False,True,True
4226,High,Medium,High,High,False,True,True
4227,High,Medium,High,High,False,True,True
4228,High,Medium,High,High,False,True,True
4229,High,Medium,High,High,False,True,True
4230,High,Medium,High,High,False,True,True
4231,High,Medium,High,High,False,True,True
4232,High,Medium,High,High,False,True,True
4233,High,Medium,High,High,False,True,True
4234,High,Medium,Medium,Low,True,True,True
4237,High,Medium,High,High,False,True,True
4238,High,Medium,High,High,False,True,True
4239,High,Medium,High,High,False,True,True
4240,High,Medium,High,High,False,True,True
4241,High,Medium,High,High,False,True,True
4242,High,Medium,High,High,False,True,True
4244,High,Medium,High,High,False,True,True
4245,High,Medium,Medium,High,True,True,True
4246,High,Medium,High,High,False,True,True
4247,High,Medium,High,High,False,True,True
4248,High,Medium,High,High,False,True,True
4250,High,Medium,High,High,False,True,True
4254,High,Medium,High,High,False,True,True
4256,High,Medium,High,High,False,True,True
4257,High,Medium,Medium,Medium,True,False,True
4258,High,Medium,High,High,False,True,True
4260,High,Medium,High,High,False,True,True
4261,High,Medium,High,High,False,True,True
4263,High,Medium,High,High,False,True,True
4265,High,Medium,Medium,Medium,True,False,True
4266,High,Medium,Medium,Low,True,True,True
4268,High,Medium,High,High,False,True,True
4269,High,Medium,High,High,False,True,True
4271,High,Medium,High,High,False,True,True
4274,High,Medium,High,High,False,True,True
4275,High,Medium,Medium,Medium,True,False,True
4276,High,Medium,High,High,False,True,True
4278,High,Medium,High,High,False,True,True
4279,High,Medium,Medium,Medium,True,False,True
4280,High,Medium,High,High,False,True,True
4281,High,Medium,High,High,False,True,True
4282,High,Medium,High,High,False,True,True
4284,High,Medium,High,High,False,True,True
4287,High,Medium,High,High,False,True,True
4288,High,Medium,High,High,False,True,True
4289,High,Medium,High,High,False,True,True
4290,High,Medium,Medium,Medium,True,False,True
4291,High,Medium,High,High,False,True,True
4292,High,Medium,High,High,False,True,True
4294,High,Medium,High,High,False,True,True
4296,High,Medium,High,High,False,True,True
4297,High,Medium,High,High,False,True,True
4300,High,Medium,High,High,False,True,True
4301,High,Medium,High,High,False,True,True
4302,High,Medium,High,High,False,True,True
4303,High,Medium,High,High,False,True,True
4304,High,Medium,High,High,False,True,True
4305,High,Medium,High,High,False,True,True
4306,High,Medium,High,High,False,True,True
4307,High,Medium,High,High,False,True,True
4308,High,Medium,High,High,False,True,True
4309,High,Medium,High,High,False,True,True
4310,High,Medium,High,High,False,True,True
4311,High,Medium,High,High,False,True,True
4313,High,Medium,Medium,Medium,True,False,True
4314,High,Medium,Medium,Medium,True,False,True
4315,High,Medium,High,High,False,True,True
4316,High,Medium,High,High,False,True,True
4318,High,Medium,High,High,False,True,True
4319,High,Medium,High,High,False,True,True
4320,High,Medium,High,High,False,True,True
4321,High,Medium,High,High,False,True,True
4322,High,Medium,High,High,False,True,True
4323,High,Medium,Medium,Medium,True,False,True
4324,High,Medium,High,High,False,True,True
4325,High,Medium,High,High,False,True,True
4326,High,Medium,High,High,False,True,True
4327,High,Medium,High,High,False,True,True
4328,High,Medium,High,High,False,True,True
4329,High,Medium,High,High,False,True,True
4330,High,Medium,High,High,False,True,True
4334,High,Medium,High,High,False,True,True
4336,High,Medium,Medium,Medium,True,False,True
4337,High,Medium,High,High,False,True,True
4338,High,Medium,High,High,False,True,True
4340,High,Medium,Medium,Medium,True,False,True
4341,High,Medium,High,High,False,True,True
4343,High,Medium,High,High,False,True,True
4344,High,Medium,High,High,False,True,True
4346,High,Medium,High,High,False,True,True
4351,High,Medium,High,High,False,True,True
4352,High,Medium,High,High,False,True,True
4357,High,Medium,High,High,False,True,True
4359,High,Medium,High,High,False,True,True
4362,High,Medium,High,High,False,True,True
4363,High,Medium,Medium,Medium,True,False,True
4365,High,Medium,High,High,False,True,True
4366,High,Medium,High,High,False,True,True
4367,High,Medium,Medium,Medium,True,False,True
4371,High,Medium,Medium,Medium,True,False,True
4373,High,Medium,High,High,False,True,True
4374,High,Medium,High,High,False,True,True
4377,High,Medium,High,High,False,True,True
4379,High,Medium,High,High,False,True,True
4381,High,Medium,High,High,False,True,True
4382,High,Medium,High,High,False,True,True
4383,High,Medium,High,High,False,True,True
4385,High,Medium,High,High,False,True,True
4387,High,Medium,High,High,False,True,True
4388,High,Medium,High,High,False,True,True
4389,High,Medium,High,High,False,True,True
4390,High,Medium,Medium,Medium,True,False,True
4391,High,Medium,High,High,False,True,True
4393,High,Medium,High,High,False,True,True
4394,High,Medium,High,High,False,True,True
4395,High,Medium,High,High,False,True,True
4396,High,Medium,Medium,Medium,True,False,True
4397,High,Medium,Medium,High,True,True,True
4398,High,Medium,Medium,Medium,True,False,True
4399,High,Medium,High,High,False,True,True
4400,High,Medium,High,High,False,True,True
4401,High,Medium,High,High,False,True,True
4402,High,Medium,Medium,Medium,True,False,True
4404,High,Medium,High,High,False,True,True
4406,High,Medium,High,High,False,True,True
4407,High,Medium,Low,Low,True,True,True
4408,High,Medium,High,High,False,True,True
4409,High,Medium,High,High,False,True,True
4410,High,Medium,High,High,False,True,True
4411,High,Medium,High,High,False,True,True
4412,High,Medium,High,High,False,True,True
